number_of_turns,score,id,match_id,player_id,outcome
24,41.569906318055274,2f3240ad-b070-4850-8c18-36ebaad3ba8e,3f693b76-4550-413d-aefe-8a1fd6de3e33,369e9d69-bae2-4221-a018-79d6b9d9df52,LOSS
29,45.25826340678018,2f38a825-ab30-4ba0-a9e7-e9efecdb69a3,5cc5891e-a0ba-4051-9c89-e59fb2f3dc42,2d29af8d-cda3-4cee-a4bb-fe24f821f66d,LOSS
27,35.083481110062166,2f43e7eb-1061-437f-a69f-8ae00cd1c74c,3774165b-2505-4d0c-9be3-3db87531f551,5c9ba521-565a-490d-a365-588c9dfa9ac2,LOSS
16,93.24975923531586,2f46b6c4-6dc8-4907-8602-0a584ae2aaa6,0fe8c486-830d-4004-b435-b41b5dfe7339,942d95e9-f3b4-428c-9da1-de53913b8466,WIN
21,44.75757165244183,2f5001b6-0c8d-4ff4-bd3b-8c1b21834f8a,48eed3d3-4e09-4059-ba70-f368d04a7dc7,c342db68-ad8a-4b0e-9276-dd78ef9c1dc3,LOSS
17,62.91311779166251,2f50c5b9-a300-48b8-b657-db1cf0ae2471,24cd6997-7a31-4544-9a4d-f4854614decf,4492220c-7212-49d6-93d5-9e8e26ba7c58,WIN
11,99.39974362203937,2f5b67c5-2ccc-41e2-a484-d523c99eac3c,8508f6cc-c92e-425e-a0c9-ab4296c1a4b7,0103a366-4c33-4d33-aafe-4ca87c5d6f87,WIN
14,54.04204886892374,2f5c9b25-1a11-4558-a944-8b2aa43f5e72,c141da39-7df8-419b-81f2-ceb6cb4e812d,b6515435-1526-4d15-9358-694a5c9064ba,WIN
26,66.50240534314645,2f5e903d-8540-43ea-a17c-ed3c53287ee2,06622534-7fdb-4453-86f0-e1f7d221c1e3,0103a366-4c33-4d33-aafe-4ca87c5d6f87,WIN
25,8.633081316792387,2f66e767-ab41-4601-99da-1e0ead8aec0f,4d9c16c7-d762-4640-893f-0da8e8e9258e,a1152fc8-233c-436d-b10e-8d1533fff4dc,LOSS
12,96.71998021085969,2f79287c-04c8-4397-acb3-9b1e116775f2,bd615d25-3fb6-438d-949c-e02edfba3426,7d93226b-1519-4a03-8635-09ed446f841e,WIN
19,89.11824172375617,2f7adbe9-d120-4b8d-ba1e-4512a7b86e66,4e95587f-1557-4ba2-b4ba-1f214ed6e735,7b830423-f946-4126-ac9c-f3a9e8807979,WIN
11,70.07462020890668,2f7b7cba-135e-4b47-bafd-572a81217550,5660b93e-e6de-4963-9ca0-77099f5a9916,ba21dfbe-ab1a-42f1-8a45-51d134d058f6,WIN
21,65.5379747221421,2f836073-a346-43a1-88ed-8254b92d6c5b,8cf007f8-2b48-44d9-97d9-1f3f60ab324c,5a423bb8-2b97-4a78-a35f-0adde4653a76,WIN
16,25.7005299225464,2f846215-54ab-48f4-b7b1-bb02f4625da9,baf1c05f-99e4-4909-89e8-f81c5d6ce43b,8a9aaa40-2727-4c68-95c7-39a87f378928,LOSS
24,14.047720919441876,2f85eb47-aa9e-485f-aaef-330e1ed21240,aedd12de-2b15-4d24-9127-e8dc469b77b5,2572163b-a249-4894-9363-4dfc92bc3939,LOSS
24,82.01207712771124,2f888a08-d822-48b2-89f0-ec8116d6156e,3c2e353f-afe8-453c-bc7e-66d7f8b60752,86777617-d5da-4fca-be70-ae79c7e25154,WIN
23,55.61356696511888,2f8bc873-7bbd-493e-a9a9-c0d27d08fb96,c4528a09-25a7-4a1e-99eb-c8b36e2aa104,19b3df4a-ad11-47bb-8032-1dc952ed0e8e,WIN
11,13.722378314518265,2f92b07a-3457-4ffe-9346-4b11c34ab4d6,0f19c778-f703-4943-9139-2de353b4b0d5,1eed44d4-7afc-4478-af56-29be06936df4,LOSS
11,34.41742566647099,2f9329eb-75ea-4db9-8eff-20fbfc527b59,27a2e27d-a418-4593-bf90-5fc05709cd20,1a078c0c-9135-4459-a7a3-7964c01f62ee,LOSS
20,31.241130109311754,2f9365e0-22ad-438f-8fb5-a7d6061f47a4,0d43f7d5-5d3b-44d6-8ea8-065f505a5bb4,ab7c7f19-c7aa-4dc4-9f7a-5498191542c4,LOSS
17,26.59039213244655,2f96b331-e289-44ff-9075-5d062483395c,6bf2ad3e-e509-4465-a0c2-548e72cf85ec,7d4ed585-2121-49e4-9c8e-0a34abf1f33a,LOSS
11,84.29856635282039,2f9ea351-3784-455d-88cd-69ae316d549e,dc23aeb0-5e6b-47c8-bd55-d587991733b6,434415bc-9782-466b-91ef-38ea59d8ee7f,WIN
19,77.5482773657651,2fa6b229-9a9c-4046-91dd-b81dfe02feea,d7359698-68c4-4a94-8aa1-417a3a69a4de,a33c8b9a-2254-4abf-8b42-25016c1e4b22,WIN
20,30.214999882991812,2fb0d8f3-e2fd-4fe5-82c5-b1775acfbb34,ca868284-66ff-42aa-bc56-e7d422a311be,14fe4564-f730-41f5-ad4f-01d06ebc28a0,LOSS
18,66.61996777740409,2fb2fcbd-f2b4-4cbe-a46d-fdc61640371f,7d68b17c-0143-4a79-9321-8dd6ec2a1b8f,c7aca00d-429d-4ded-9eca-2d8a72c83f30,WIN
15,38.87713133372886,2fb528b4-3a79-4301-8cc7-4259e7f44917,db05b127-04ea-4bc0-af9d-ca87f97e7982,19732f4f-504f-43b9-85c7-277ba04225e2,LOSS
26,54.30173788746839,2fb7064f-be04-40d1-84bb-f7ea4a3b189b,ba448a29-61f4-496d-9505-0302ec375874,e8c3e641-9cea-4f1c-9909-a5a4a31e85d6,WIN
24,58.87859130862307,2fbb4ddb-5332-457f-81e2-723f60f7a67b,a9a9d437-d072-47d8-93c5-35e20bc1e360,5cbf1004-eacb-4631-b6c4-9fe82544f490,WIN
10,59.477393696470784,2fbbcdfa-525b-4ccc-a66c-d0c2fc058e27,d62c9983-e770-4135-998d-7e431b8712d0,e09a8dc5-e05f-4e6e-b533-ef861107443d,WIN
17,73.80284822945026,2fbd63f7-4eb1-4ff3-a6ea-ee309c7597f6,39ba66eb-27cd-415f-b244-3bde80983d85,e635432b-fc9b-46c9-924f-5fab0615a92f,WIN
13,80.84247124009195,2fbe9a24-f34e-468c-a9d1-d63dadef1ada,26f09f2f-ae00-4375-afab-2149fca555b1,1b22b634-d836-48fb-b8db-25bd301074de,WIN
24,72.23853361329832,2fbf6064-2bd4-46dd-bcc2-05b53e012425,001d55c9-95f4-40d6-8a9e-e1ed403383ff,24c7c99e-de52-421a-bfec-d0a20984b6bc,WIN
18,0.2477928490017851,2fc16c59-d93c-4917-8caa-3ee240511e39,f6760d78-7b38-4eb7-8b0e-eca16aebc0c3,1064929a-eac8-4f8b-a850-bb0ccd7891cc,LOSS
17,36.24190991991213,2fc52bac-d1a7-4ad2-9e6f-e2bf67bffd74,06822c42-8efe-4225-b16c-2dc72a070288,fb92da95-6924-48f7-835c-2f38be8be6d9,LOSS
23,99.40334071981783,2fc5f58f-2396-4435-9e45-c212e8e3e3aa,21bab938-7fb0-44dc-a3cc-ba3b3ddf58f0,d34e3ef9-83c1-4452-803e-9a36a49cec78,WIN
23,15.550568202155436,2fc65230-b367-4290-bb61-842ce2739b36,ba333941-14f0-49f1-96d4-d05abd845703,c7aefb9d-8178-4369-bbe1-c805d8d31957,LOSS
11,23.007230451746857,2fc857cc-e155-425f-b886-0f1e4f93b14a,3127a452-c962-4079-9102-a6dbbb64bdc1,4083e7a9-534b-4e2e-8619-7cd284c3d766,LOSS
29,58.022200349001565,2fcd9d0d-f086-4891-a355-41d88ee0a1da,6a1646ef-1295-4ce2-a60f-066e398e9caa,075bd4cc-65bd-4335-97aa-d675d62853e2,WIN
28,29.588807744320594,2fce98ad-1ed8-4a94-8380-0df1c35bdb6f,29d42df7-c007-4551-a0c5-8b47852b3941,dc999139-6e00-4ca1-b9f3-59b368c51454,LOSS
20,86.49354928066452,2fcf16b9-0ad5-408f-ae7c-3fc7622e01b6,8a6711ed-17bf-4654-83ad-32439ca0e950,e930b889-b224-4cb5-9412-abbe1225bf0f,WIN
29,32.10212121767312,2fd3dc2b-68bb-4a69-a325-733ed476d2ba,508fd11e-e976-48ea-b931-19d716cf4d1b,8381a9aa-bf08-4f88-bc8e-c78ccf92a6be,LOSS
20,38.77596375296521,2fd8da8d-bacc-4f7b-92ae-5819f95da1c2,99a618dc-3a30-4033-bf91-fd4c320a641f,891523f3-2e3c-4951-93de-8e669050b489,LOSS
18,59.877510835610245,2fda22fa-714a-4e46-9bf7-965ebe896f21,feac98c8-3142-49bf-8ca9-ed4d63a093f0,a8348787-7f68-44aa-82d6-261e47c883ee,WIN
30,93.18237577676328,2fdb3674-aef4-44b7-96a8-fd5e4054200c,a0186fc8-400c-4709-8752-618f98f4ca37,e4f6ff26-0360-4284-ba26-d8ec34be0936,WIN
22,83.2047402156966,2fdb8633-f0cd-4cb1-9755-bda6a2137ab0,710d9e82-0251-4489-8d19-5addd2f6c738,e7a50b12-0059-4add-8c08-16d667b31e5e,WIN
11,23.566008157352172,2fdd0923-7ec3-47ba-8186-e120ffe0975c,44fa6734-03b0-4ece-83b5-928be068e634,942d95e9-f3b4-428c-9da1-de53913b8466,LOSS
26,80.31386758500273,2fde2589-9c96-4217-ac5a-aa8601f62957,a63cfeae-84a4-48e4-becd-93f2583cde17,f9cb420a-e17d-48ff-8bcc-f7261286ecb6,WIN
29,29.896732932983067,2fe26f30-5dd1-4cde-a459-f8a0457da231,55b05147-c235-410f-8827-692bbf9281d9,c85f1dfa-4dd9-41a0-81cb-b2257af207fd,LOSS
10,53.090667681276784,2fe51624-9181-4b42-a707-26efaee2f039,49bfa703-4959-472a-b2a7-512ef3c497cc,160fc2c0-ea8c-45fd-b084-d36d6b74a2c8,WIN
18,19.73211538203792,2fe6a51b-fff2-48ff-bd17-0ec455d9c7c9,09ad01cd-55ef-4d79-a8d2-0a1d14c3b5df,c3b32190-142d-492f-9355-8a53cc98f801,LOSS
27,83.06646425453098,2fe78d51-fdb4-467d-8028-38a301124167,55834dd3-9681-49e0-8bcf-9c0fc9c108b4,d1fbb40e-ca92-40ca-9d01-d734e064cd4f,WIN
29,57.28194783484406,2fe88340-9528-4c3b-958d-4c557fd22c9d,a0f13d29-d3b7-45b6-8c30-52ab4330bd85,b97aff82-5a3e-49f1-b55c-7c0945f93bc0,WIN
11,13.907236293484969,2feb90f2-0ed6-45b5-88a7-9357d9562237,8f3565ac-619f-4bf6-84c7-d8e0112d660f,2ac89d0d-69fb-49f2-aad9-b46930fbb8c1,LOSS
19,55.67653323316475,2ff0ce0d-98a9-4033-870c-ecfb8e830da0,9396ac66-f5a8-47f8-85ba-71650ca0b50a,442c10f7-a749-4c86-b346-54189eaeb745,WIN
25,29.2097112913113,2ff28efd-89a2-4544-a448-09f164433481,32da16ba-df16-4e1c-a222-3e35e08cbcc3,b0e80362-a575-46ad-a984-c3ee20536964,LOSS
28,91.26799559442918,2ff4facb-014d-4e6f-b880-c9eb19c02e46,2ba5ba5f-8456-4f8a-ae70-098a906edb39,0d7fe2a9-72ad-4c73-8b07-4586b5f00f99,WIN
10,67.96063540636989,300867d1-c69a-4796-9fd4-ca8a61ebf6eb,83e7a5b5-9d21-4841-90a4-e21338168b86,0b65f47e-b367-40ae-bd83-221b8c73f164,WIN
29,35.68196345979614,3011ed42-92a6-4847-a323-f344ffddbe1c,cc3928b2-49f9-4f21-a8f1-984ac3ace054,6be4e4d5-0a27-434b-b41c-cde970ab1622,LOSS
21,96.90678051672845,30121094-1831-41a5-b160-023d92656ce5,14477eb9-f5ce-46ec-bf9f-5ee2b09b361c,21f07628-d9f8-487e-8d7d-0692f22c31b8,WIN
12,23.700784510712936,301b8d19-f492-434f-a926-67097a6e3a46,e75b5e10-585c-4430-b82a-ce325004531a,2b8712a6-97a8-4b0f-a83b-8bbe73d4f83b,LOSS
30,24.781633558512134,301c4efe-865f-46c1-adf4-882997b4bdb6,bc4ceeff-a262-4222-bff6-cab28be90fa3,e6a36914-5dbe-4ba5-89a0-8eb9bc7b2968,LOSS
11,75.77229789156418,3020086d-c1aa-4343-bf03-95b4ce0f3a0c,e0942066-0720-4890-a96f-55abf39139cc,0103a366-4c33-4d33-aafe-4ca87c5d6f87,WIN
25,20.785821306700516,3026a0a5-2efc-4066-a046-d7dac1e1edb4,56b50541-8796-45e2-b15f-86fae74e1c7a,403c1213-9745-49da-9d07-088459c453ba,LOSS
28,59.028582239132234,302792fd-cf88-4f2a-92ff-352d21a3d2dd,19f55b74-cc44-437c-be3c-c045dd930abc,253066a6-b9c0-4755-99df-56f6bf94c63c,WIN
13,6.586582850965774,3029669a-4140-4ea0-a7ce-a44b5a681f3b,10739873-9a0f-4b07-9352-e33b793f2141,82730f98-c311-4917-95db-5e10819592dc,LOSS
15,69.10770075394215,302f126d-fe73-4f71-8c5c-9ef81f457736,a6b43123-1176-4965-bb72-f56e443e4f95,11fc3ac2-ebe7-4564-8dc7-0952b3b0474a,WIN
27,40.471236875963896,30359286-7ab5-49a1-9147-af7e79e1ff67,0edf0709-5ec3-4b03-a359-604d4e329219,cafc7c21-2ba4-419d-bb00-a5c95600a7d4,LOSS
11,74.10436404685579,3036d4d6-f90f-4035-9af2-89b638ab8dfb,bebc4bad-c159-403d-a220-44e354a82513,29ddc32f-fe41-4227-9c94-a1a2e3e84d0f,WIN
13,32.126335529337155,303d17a8-b3c2-43bc-be41-9c00e66e5128,e1fe75db-01bc-4b26-a55b-dc92da79a624,7e20171a-20fc-486a-b03a-27ce00dd15bc,LOSS
30,16.477338445611455,303fe9a1-f977-4c30-8f9e-6f70090a2722,1884271f-fc8d-4d17-942f-51c834cb0be2,1c9f177c-aaed-4593-897d-3f463fd0222c,LOSS
21,15.696528807677556,30404f8d-5602-49f8-82e6-d1d219ba2bcc,adbb08fe-60ff-4931-ba24-40f0a0fd533c,2580d6ae-5397-4ce9-8dee-25da700e3a99,LOSS
19,39.14556964338241,304056d4-47e0-4391-9adc-1e9fef8eb8da,3d46efec-77e7-4a66-82fe-4247b9c3cd04,e09a8dc5-e05f-4e6e-b533-ef861107443d,LOSS
27,37.41534632082379,3046f109-53c5-4ef4-9cc8-689d940d5079,8a587905-8b46-4bbc-ac39-32a6da5c49d4,96f63d18-bddf-4933-aef2-7a2504987150,LOSS
18,55.141432198826855,304a1241-28b2-4672-b453-b227337d93f9,21dc3f31-90d5-443b-a53e-800ca5f92fbe,e1ee7257-4ad9-45fd-9308-37b9f8a67325,WIN
29,31.996095724300414,304ca49c-e317-4108-89c1-63b4709d6378,9c9c48e6-0d52-4477-976c-4f0eea2aa702,9e265c61-417c-4348-9278-455da3712876,LOSS
18,43.16000667789349,304ffb28-e7b6-475d-ba3d-a1580e184bff,945d739c-b165-4369-a350-c20eb19e1514,1cdf86e2-c3e8-4e0a-be84-19c9dd65dc5e,LOSS
26,53.86797111719657,305a593b-d3e0-4030-973d-b60fc50f102b,64592b91-334d-4e88-bba4-886589133042,65c32cf5-7ded-4701-b56d-bed8cfa9e7e5,WIN
16,59.391462358183034,3062d9a8-d4bd-40af-aafc-bd7ddaaa2db8,08ac2d57-3626-4193-87ad-0d1f9fa67572,90ecbddf-982e-4de0-85f9-1a7e4a48bee0,WIN
24,18.893681262155823,30632031-5351-4dec-8130-a8c7c3315f5d,e3a99b3e-434c-4cf5-b737-49be0ea6a03a,550ff31e-7fc6-47e1-9ebe-be4f2403eb81,LOSS
25,96.95005104712966,30646225-f73d-400b-b360-19921f3fd195,22ef1565-3cbb-4457-a709-b154536fccc8,55638899-25ca-471f-9522-68332ea7fd0b,WIN
11,36.043758825484886,3065f0c2-4514-4836-b4fa-cbf79c69a285,952a9be0-03db-4e92-864b-464e82bb4f7c,49f73757-6c5d-4b17-8153-9bd532d9af10,LOSS
19,27.254956758873078,306710c2-6d3c-4c99-a92f-518fbc688d0b,f02e3e7e-5bb9-4b60-ad5f-260913418652,897ed25b-76ad-4043-ae6a-897594218fbe,LOSS
28,89.930371677475,306a86fd-a070-4067-9790-08e6f3263c09,0d080986-624e-48c8-a8e5-80196813571a,dfc4d9b8-d33d-4fc1-bbd5-694215c19cd7,WIN
27,70.18615797484048,30727445-2403-4ae1-97ed-9cf3e4767098,1dbd31f0-2112-4598-8afb-4aea08d7c309,6097710b-037d-4bb7-a9d4-c8cfa7ba8732,WIN
25,65.16229601835798,3074e347-1d4a-4af2-8535-d613a6f5d2b8,a98c95fd-af27-4841-85f1-d9dae24ae7c7,91fecca8-fb10-44d7-b48c-086ca163beb1,WIN
22,3.676560841242993,3077767a-c2d0-4777-acd3-443d073d3fc8,85a4e526-1410-4cd5-81d0-44c295a814d2,58832553-5160-459d-a3f6-828a2ca664a5,LOSS
11,16.587796497789405,307ab7e2-9b4d-4f24-a9fa-d9ffd8dfe158,92b9abf5-3bed-4e70-82ee-a0ce12f7e042,4b0b685b-5a91-4545-b052-8faaf5206483,LOSS
29,94.9606832042115,307b28c5-eafa-40da-abd3-e38f75263b55,95d4c479-744c-4b06-9ebc-ebaf9136c24a,1755a8ca-79fc-4a53-8ee1-5b5f4d05890e,WIN
11,20.103375798547972,307fb518-6b6b-48a5-9c62-b299f409b5fc,e0094684-e679-4132-bc9c-446ed8aeee67,942d95e9-f3b4-428c-9da1-de53913b8466,LOSS
17,2.84935083357622,3080bfbc-ad0b-4ff5-896b-826ca2d3d681,02f5d4e4-a2aa-4eff-a0c2-17785b5db65e,8eae64c3-ab1a-4d87-99e7-84b0258eed0a,LOSS
29,96.81091383709997,30890d6f-f954-40e3-882a-543d8bf0a5ed,18470974-7e42-4358-8eab-3718c0882ca4,013fc00f-2dde-46a7-b06b-5d10e319d3c8,WIN
28,22.87329617130103,308a6a9b-9d57-4ed5-8bab-3338428510ce,a8d9cf57-3f31-40cd-9a87-10d38d4ccf89,8b33e61e-9a38-48be-9dee-312f4fdc27df,LOSS
24,3.363643129130963,30916940-5b34-43b1-892c-dec5646153ca,3be42e61-e67e-47eb-b259-082e96140a9e,ab6b1642-0049-4e5a-bb67-f47b6a1aa0d9,LOSS
29,63.35819740900254,30916ad5-8121-483f-b9fc-72a8b1e23a20,b593a9cc-5707-41d4-8290-8b6d52e126b2,bfe29ca0-88a6-4665-815d-62bfd01024d6,WIN
11,71.93445047803637,3091f185-c9d2-4eff-a230-d34cd92cc5f3,262bc661-ba7b-43f1-811b-6a2c648dccae,6097710b-037d-4bb7-a9d4-c8cfa7ba8732,WIN
28,62.61715192361721,30930bb5-e562-4521-82ca-7b3ba2cb4e17,3705b455-02dc-4127-a342-ce92957ca32a,442c10f7-a749-4c86-b346-54189eaeb745,WIN
19,2.8313850684331587,309d4f1c-73f7-4996-ad51-68c84a8ad0cf,604394ef-c20e-43c2-bdf6-43b924b27d50,fc24cbf5-2f1c-4a7f-8636-d2ffeb5ff372,LOSS
29,34.402029463216515,309f0423-db39-4a96-bed4-d5153e3da801,d9398879-a469-494a-bf95-9a81468c4ab1,a83c5bfa-7cec-4061-8e42-426f4adeb042,LOSS
24,75.3877252142426,30a143a6-7f6c-4441-8b99-ec22b8ecfc19,8395207d-56fd-4a39-a127-1c00600964e9,8ebe0098-4fd0-45e9-9f2f-1d622d3ba940,WIN
17,74.82033768094249,30a36588-cd8c-4ec3-98eb-6f47a88eb5e3,bc8f03a6-ee03-4e40-b2b3-2489cdb201e0,2bc33656-8652-4552-9eb1-870cc411541a,WIN
30,4.2594853929500065,30a4f47d-92dc-402f-9309-ab0db61628aa,34b1971e-5ae2-4e23-8cbc-dffb6a680b71,3f68b57b-f5fd-4497-a093-9ae82a1914d2,LOSS
10,4.84062788094546,30a57db3-e26d-47ab-88f0-d1bf2ee8d420,b8e0d3c2-a26f-4d18-9edd-2f32a17914ba,751831b9-16da-4ff0-94ef-01690e23c5ba,LOSS
29,53.42205535733233,30aa012b-00c1-4d53-b619-a64ff345db73,5a5212b9-ec94-46a8-9a05-d15f8bc4b375,cc3eca1e-9988-4f90-9695-2b8f5a4babdb,WIN
21,43.482923080267355,30acd3c0-272f-44e3-b981-96fce43f3c8a,923a1da7-9a97-480d-ab55-b55bcdc1346a,5da20db1-f402-46b4-bd87-787e25b33db0,LOSS
27,43.495806349753316,30ad69e1-c290-445e-bb95-d7e54211af96,91edc90e-aa29-4aee-a60e-225169cb031e,29330366-ec4e-453f-88b9-312acf6b1f81,LOSS
23,88.12966315291303,30b90023-7ece-42ff-a005-2e8ed1affe62,844f9d69-31b5-4083-a268-00eca5d37246,54b24e56-a2ef-4b5e-818d-fd443c20dbf3,WIN
24,33.228980422505984,30b9afe7-9ebd-49e9-9807-bdc67b7f8390,70daa858-752b-4f27-b1b1-a795813e2a35,89f36a4e-83b1-4375-9fec-6d5a08cbabeb,LOSS
24,28.064407591604688,30baa735-0dd1-4488-a412-18d124896d6f,a280d202-2139-4daf-8d81-0cdadc25318e,3f952c01-29d4-4509-a8f2-41f2bbc5f9bb,LOSS
30,48.20351034599929,30c3325c-2e53-4138-996e-47efbf328e94,838837f7-f85d-4efb-a565-35aa7464f673,7ce67872-0767-4874-81a3-c93d6a128cda,LOSS
28,28.270966373976346,30c33f63-7105-4c47-82ad-e13e2a4d1352,b0b0a830-1425-4a0a-bd8f-11fd3fffd586,f55e13a2-ef53-4f6d-b49a-f5b18fa28262,LOSS
17,29.491487172172462,30cd14f3-a23a-4c51-8fa8-9a5006030ec2,f6bb9179-d6d8-44b9-aa3d-608591dc31fc,4af74368-a2d3-41b5-a8a2-19650620cadc,LOSS
25,92.15852836053455,30ce71e5-c0a6-4c71-b66e-cbab11c38cfd,f40f11ee-a780-48ac-b6f0-53581f5d0855,58832553-5160-459d-a3f6-828a2ca664a5,WIN
17,97.77986170982071,30cffd89-c57c-43fd-a2b1-7a5676a3fd1a,3df446a7-0266-4310-af51-4f009f2064e2,cf8d9efb-4ba2-4042-aedc-3349308a9e2f,WIN
30,9.25098592103535,30d2cc25-a629-48d8-b0a5-24f44e511f8c,b27a10a1-f124-4418-aaa2-05cb41dfedae,6ccb0ba3-d3eb-425a-818c-2773e9ba45bb,LOSS
24,74.80226009852075,30d4fc36-5518-4625-b31c-699145b1d9e3,b825b943-1d6d-4518-8e61-e860eb1ba39e,bdf3bce1-8e8d-4260-ac04-6602efd6fd4c,WIN
23,42.88403274749809,30db5552-3006-4710-b7de-301cfd24b979,a891c209-455f-4ace-9ebe-2f293e700a0d,5cbf1004-eacb-4631-b6c4-9fe82544f490,LOSS
12,5.160123318229671,30df3c09-f149-45c7-a56d-f39b2ab0ff1a,2b83588f-b74c-4d82-8336-d24f724591cf,e13e2211-62bd-4bf4-b865-7bee2edbcd6b,LOSS
25,97.98857227781942,30dfb676-8465-4556-b873-e977012611ac,b69142d3-b278-4c3e-bdc6-0aeb634f96ec,a83c5bfa-7cec-4061-8e42-426f4adeb042,WIN
22,61.07237035131725,30e44015-90f4-4056-9555-ea3ee5ee32c9,25a80fad-5505-4cf1-9d3a-27bfa96273d5,d9499b70-82ba-4d39-8bfe-3cd28fdee80e,WIN
18,93.71292388333211,30e83b4c-9225-46ac-8e30-7fd4214f9519,9df22c9f-3783-41db-ae34-b47524a14a6c,8b43487f-f6a7-46d3-92ff-135ec3097994,WIN
15,94.46278338394478,30e848d2-5289-4a6c-a4b3-2b16a52163ca,ad0c92a3-3337-4705-b8e2-2b6b18d252ab,3c27d792-472f-4819-9fa9-11ff0b6b1b0b,WIN
11,76.35072208378347,30e940ba-c7e7-406b-9a9c-97ecc885732f,95c58b47-c3e0-402a-a3cc-d12fb862c6c2,87576b98-4b50-444a-86ad-3c952b81df21,WIN
10,72.31588740688794,30efb4bb-fe8f-4518-a210-ca8a9efe00d6,0d0a338a-a3c2-4762-8514-e03f1ccb2ef5,2f430e33-1563-4c1c-9aa4-3fe10879da01,WIN
18,11.414680498895473,30f43b0a-ff0f-4055-9c96-498c68f2e15f,783685c0-0e72-406f-9116-8daf8ffcf6b9,6b764668-3aa9-4104-a5ec-079f7e4d1c24,LOSS
22,73.72568353733026,30f444a2-92b7-45a8-8557-dba934cfab66,25ca40c7-cca3-47fa-89b8-b89c93a2acfd,af467303-9239-477e-8b3b-48ac9a61f148,WIN
28,76.85462516424876,30fa9d5b-9a01-4882-85c1-2a2e7616ec22,3d7e543f-523f-43bd-8bd2-f90c92acdd94,54b24e56-a2ef-4b5e-818d-fd443c20dbf3,WIN
16,10.469825796036961,30fae678-808e-4373-b122-31e59b4d04ba,7f965ce2-5e21-4490-a7b3-02798d450480,bff40c32-efe0-4052-9120-099634a1525d,LOSS
17,37.942201275060896,30fc334d-c112-45da-861c-10fcc898e6a9,ff9abcf4-1983-42b0-a2e0-c17e5e6f7baf,849c902f-870d-4bed-836a-4e7904831156,LOSS
24,95.67744064928436,30fd04a1-55ae-4840-847b-dc8aebf80951,26f1089e-1a46-4f24-b930-a9d27b8be1e2,e4da53e4-5c7f-49e7-8d7b-f0e4c9db640d,WIN
12,32.261235697801816,30fe488d-5b3d-4a56-b817-80ddb00387ea,3545f471-2b7b-414f-9be4-57b92193eac9,19b3df4a-ad11-47bb-8032-1dc952ed0e8e,LOSS
13,2.875157491841077,31013cc5-34ce-426c-a663-0d92f38af2e0,949d5307-e8bc-447b-b0f6-45dcb57976bc,fd335967-6d82-4b0d-a201-a245df3aefa8,LOSS
21,72.08605678900295,310566d7-dc78-41fa-9896-a9090f8314b7,280fbed4-1607-4501-9368-a811a61c3f86,b2d42e7e-2296-4131-92c8-cb09eab21c8a,WIN
29,81.70478012344353,3108343e-94a2-47f2-99e6-c4d77b929ab7,bb9e2bc2-42c4-4e67-b07d-caa519c49251,c3b32190-142d-492f-9355-8a53cc98f801,WIN
21,26.22548849581872,310c79ca-dac4-4d61-b3c4-70029fdb9fac,c17170b5-434f-4cb5-bdb7-eb8f6f7eb970,e635432b-fc9b-46c9-924f-5fab0615a92f,LOSS
19,16.10171114055271,31118159-7ee9-4e47-bb22-ae0a66e0bf46,8ccbb4b7-4b4c-4a11-a5db-f760fcc42de2,96f63d18-bddf-4933-aef2-7a2504987150,LOSS
12,82.6192481239582,31166a4e-ac71-45d8-9898-15ea61b53983,c9ccb899-59aa-4176-8c1b-ab2851f585d5,99e4a160-467b-4a50-8649-26514506e767,WIN
17,43.556624960809295,31185d29-33bc-41b9-9b52-026cf3277a6e,1a933216-e83d-490a-9412-fa465096c630,8e0f8f50-3f21-4478-bcd8-05e364e87d40,LOSS
22,45.87330130748235,311cda53-0807-4b69-8ce3-c1a051b3d689,4e025948-9dcc-4781-9ea6-b67ada652f69,29174f34-cd2c-48ce-a623-5dca56c006f7,LOSS
23,5.895303544922377,311f6a22-6dbf-4540-9e10-c48d5304fd1f,21bab938-7fb0-44dc-a3cc-ba3b3ddf58f0,8e0f8f50-3f21-4478-bcd8-05e364e87d40,LOSS
29,47.96420621445664,3126a5a4-29bd-40da-9c5b-8ff5637d5e62,7985dd3f-699d-450a-92b3-ba46e627b3b0,0ac84ebc-8120-4736-96b3-d1ba30c933eb,LOSS
30,23.20362281676519,3129dec0-cb13-4579-b29d-307ceb112f64,cfe6dc1a-ed78-41c0-9961-96d47e77e627,075bd4cc-65bd-4335-97aa-d675d62853e2,LOSS
24,90.12804708946388,312b9976-0e53-4df6-8c03-ac4f5cf67d7e,95e7a042-a151-4567-9c50-70017f87d1ff,ca1161c7-29b5-47bb-94b0-977e3ab1f02e,WIN
27,99.48348335811504,313158cd-2471-4632-a3cd-3ee51bcb9d24,11f5a2eb-a631-475c-baba-20ff857013e4,e6a36914-5dbe-4ba5-89a0-8eb9bc7b2968,WIN
11,53.00968612489032,3140873b-2786-4cdc-83a8-91e9cbc13f0b,889a78cc-ddc9-42ad-ab8b-b70ccb86c557,82355f9b-e54d-4c7e-a641-16a8237a3dd9,WIN
17,55.27732423475525,3143eeb3-9170-4340-91a4-48819f5fbd65,188f5656-a424-4ae9-a98e-dc77f1be8858,45c0516d-531c-41b1-ae3d-f6b96c143b2b,WIN
